"machine","location_type","num_vendex_nearby_300","train_AvgDailyPassengers","train_AvgWorkingDayPassengers","n_density_5km","income_average","total_number_of_routes_600","num_hotels","num_hotels_45","small_machine"
610,"transport",2,3200,4000,504.303278688525,56721,10,0,0,0
611,"others",12,NA,NA,855.1953125,51545,203,3,2,1
612,"others",1,NA,NA,3197.44212962963,79982,18,0,0,0
613,"transport",2,2400,2500,43.1349206349206,42648,NA,0,0,0
614,"transport",2,2400,2500,43.1349206349206,42648,NA,0,0,0
615,"transport",1,2500,3100,821.302931596091,62250,11,0,0,1
616,"others",0,NA,NA,596.167582417582,52958,1,0,0,0
617,"transport",3,5200,6200,568.761682242991,52412,16,0,0,0
618,"petrol station",0,NA,NA,147.14404662781,46693,2,0,0,0
619,"transport",0,NA,NA,123.830049261084,39881,9,0,0,1
620,"transport",1,3300,3900,147.388724035608,42582,26,0,0,0
621,"others",0,NA,NA,314.108635097493,55488,30,0,0,1
622,"transport",1,1300,1400,810.304568527919,41053,40,1,0,0
623,"others",0,NA,NA,132.199349945829,50298,1,0,0,0
624,"transport",0,250,300,132.199349945829,49265,4,0,0,0
625,"others",0,NA,NA,441.621271076524,48595,4,0,0,0
626,"transport",1,440,510,926.311475409836,NA,14,0,0,1
627,"petrol station",0,NA,NA,141.768082663605,44058,3,0,0,0
628,"others",0,NA,NA,142.21359223301,45031,5,0,0,1
629,"petrol station",0,NA,NA,85.2130325814536,43055,2,0,0,0
630,"others",0,NA,NA,522.97093649085,54162,3,0,0,1
631,"transport",6,NA,NA,2201.1479944675,50343,NA,0,0,1
632,"transport",2,1900,2300,206.500829187396,44013,61,1,0,0
633,"transport",1,220,270,689.656925031766,52004,4,0,0,0
634,"transport",0,760,850,124.924774322969,6871600,11,1,0,1
635,"others",0,NA,NA,1035.78947368421,53677,8,0,0,0
636,"others",0,NA,NA,121.332046332046,56094,10,0,0,0
637,"others",1,NA,NA,4312.34,60984,49,1,0,0
638,"petrol station",0,NA,NA,156.041131105398,47327,9,0,0,0
639,"others",0,NA,NA,153.208036292936,50216,4,0,0,1
640,"others",1,NA,NA,748.693759071117,NA,146,0,0,1
641,"petrol station",0,NA,NA,585.146771037182,58644,39,0,0,1
642,"petrol station",0,NA,NA,175.233022636485,43870,6,0,0,0
643,"others",0,NA,NA,653.10633213859,55270,9,0,0,1
644,"transport",1,5400,6300,1069.3583535109,56674,32,4,1,0
645,"transport",0,1900,2300,2887.94207317073,8119200,43,0,0,1
646,"others",12,NA,NA,1210.87378640777,97773,113,4,3,0
647,"transport",1,5000,5900,78.011583011583,40141,NA,0,0,0
648,"others",0,NA,NA,544.146567717996,53006,8,0,0,1
649,"transport",4,91500,105200,1425.91019417476,54617,184,5,1,1
650,"transport",0,620,710,224.517766497462,50638,12,0,0,1
651,"petrol station",0,NA,NA,165.389830508475,49468,5,0,0,1
652,"others",1,NA,NA,167.017913593256,56094,12,0,0,1
653,"transport",0,NA,NA,219.568434032059,48805,5,0,0,0
654,"others",0,NA,NA,20.6321055025011,55650,15,3,1,0
655,"others",0,NA,NA,718.514344262295,58603,14,0,0,0
656,"transport",0,NA,NA,16.0362694300518,57922,26,0,0,0
657,"others",0,NA,NA,560.237825594564,57054,3,0,0,0
658,"transport",34,396300,441400,4515.98407281001,60984,845,42,11,0
659,"others",0,NA,NA,1800.05215123859,54010,14,0,0,1
660,"others",1,NA,NA,1643.26797385621,55395,10,1,0,1
661,"petrol station",0,NA,NA,91.587982832618,47844,3,0,0,0
662,"transport",0,NA,NA,42.3838630806846,48804,NA,0,0,1
663,"transport",3,180700,202600,1484.45745511319,55395,25,0,0,0
664,"petrol station",1,NA,NA,159.221357063404,44525,40,0,0,1
665,"transport",3,17500,21100,2556.65529010239,44874,14,0,0,0
666,"petrol station",0,NA,NA,103.272450532725,41574,3,0,0,0
667,"others",0,NA,NA,1031.20754716981,151565,16,0,0,1
668,"others",1,NA,NA,3445.62698412698,60984,28,1,0,0
669,"transport",64,43700,46600,1181.24681933842,NA,110,1,1,0
670,"petrol station",0,NA,NA,224.449339207048,46491,3,0,0,1
671,"transport",0,12400,12300,177.273631840796,52430,4,0,0,1
672,"petrol station",0,NA,NA,56.6709511568123,NA,12,0,0,0
673,"petrol station",1,NA,NA,240.322580645161,52149,2,0,0,1
674,"others",0,NA,NA,5167.2654155496,58274,113,14,7,0
675,"petrol station",0,NA,NA,433.915094339623,43770,23,1,0,0
676,"petrol station",0,NA,NA,306.960667461263,50215,9,0,0,0
677,"others",0,NA,NA,120.405616224649,56094,9,0,0,0
678,"others",0,NA,NA,2070.01084598698,76033,8,0,0,0
679,"transport",1,1400,1700,750.491606714628,53886,48,6,1,0
680,"transport",0,32100,39900,3926.99731903485,60984,27,3,1,0
681,"petrol station",0,NA,NA,135.551219512195,50813,6,0,0,1
682,"petrol station",0,NA,NA,366.875,71626,4,0,0,1
683,"others",0,NA,NA,3419.74264705882,60984,22,0,0,0
684,"transport",0,NA,NA,106.909090909091,53118,11,1,1,0
685,"transport",11,23600,26800,1229.00726392252,50449,149,7,1,0
686,"others",0,NA,NA,401.295896328294,NA,1,0,0,0
687,"others",0,NA,NA,904.280821917808,51839,34,0,0,0
688,"others",4,NA,NA,901,52088,31,2,2,0
689,"others",0,NA,NA,804.196951934349,55648,11,0,0,0
690,"transport",4,12800,14400,556.4039408867,58644,135,1,0,1
691,"petrol station",0,NA,NA,54.1281512605042,45599,6,0,0,0
692,"petrol station",1,NA,NA,253.528265107212,NA,12,0,0,0
693,"transport",1,10100,12000,1639.92606284658,50504,32,1,0,1
694,"petrol station",0,NA,NA,1864.72934472934,51792,23,5,1,0
695,"petrol station",0,NA,NA,28.8333333333333,41580,1,0,0,0
696,"others",0,NA,NA,164.974358974359,25536,61,7,0,0
697,"petrol station",1,NA,NA,313.023255813953,44330,7,0,0,1
698,"others",0,NA,NA,106.367144432194,49529,18,0,0,0
699,"petrol station",0,NA,NA,15.4802592810843,44515,11,1,0,1
700,"others",2,NA,NA,1243.53773584906,44528,17,0,0,0
701,"others",0,NA,NA,107.540628385699,56094,4,0,0,1
702,"others",0,NA,NA,109.814126394052,53019,10,0,0,1
703,"petrol station",0,NA,NA,679.564134495641,43843,9,0,0,1
704,"transport",0,NA,NA,85.4866494401378,41423,6,0,0,1
705,"transport",5,16900,20400,522.104499274311,64268,19,0,0,1
706,"others",34,NA,NA,4515.98407281001,NA,853,43,13,0
707,"transport",1,2200,2600,303.917525773196,55488,29,0,0,0
708,"petrol station",0,NA,NA,122.368605466013,44830,15,0,0,0
709,"others",0,NA,NA,147.388724035608,42582,32,1,0,1
710,"petrol station",0,NA,NA,120.837563451777,49032,3,0,0,1
711,"petrol station",2,NA,NA,152.139253279516,56528,36,3,0,1
712,"petrol station",0,NA,NA,250.570776255708,51360,NA,0,0,0
713,"others",1,NA,NA,34.5280373831776,47234,39,0,0,0
714,"others",1,NA,NA,104.561815336463,49943,178,7,1,1
715,"transport",0,11400,13100,436.679586563307,47618,12,0,0,0
716,"others",0,NA,NA,140.74812967581,42644,9,0,0,0
717,"petrol station",0,NA,NA,335.768229166667,67110,2,0,0,0
718,"others",0,NA,NA,934.125,NA,10,0,0,0
719,"transport",0,1700,2000,283.958333333333,54912,4,0,0,0
720,"transport",1,NA,NA,40.8060109289617,38903,20,1,0,1
721,"transport",2,1200,1400,223.116883116883,42783,22,0,0,0
722,"transport",0,1200,1400,989.588744588744,61975,4,0,0,1
723,"transport",3,4000,4600,860.473537604457,69982,25,0,0,1
724,"transport",0,NA,NA,14.7480106100796,38193,4,6,0,1
725,"petrol station",0,NA,NA,609.764359351988,52412,66,0,0,0
726,"others",0,NA,NA,5181.77156177156,56368,46,1,0,1
727,"petrol station",0,NA,NA,472.208588957055,52131,17,0,0,0
728,"transport",0,150,150,39.8160227462786,54110,NA,0,0,0
729,"transport",1,3700,4300,689.73293768546,49775,38,0,0,0
730,"others",1,NA,NA,612.174535050071,52412,79,1,0,0
731,"others",8,NA,NA,3902.29333333333,60984,98,10,3,1
732,"transport",0,NA,NA,56.6580534022395,41751,8,0,0,0
733,"transport",1,NA,NA,182.730109204368,52872,55,0,0,1
734,"transport",4,4500,5100,222.765612327656,49757,39,0,0,0
735,"others",1,NA,NA,139.072164948454,50478,8,0,0,1
736,"transport",0,NA,NA,346.042402826855,48254,5,0,0,0
737,"others",1,NA,NA,290.342960288809,49680,9,0,0,0
738,"transport",7,47100,52900,1252.92713567839,50467,237,4,2,1
739,"others",0,NA,NA,3596.47375504711,99445,19,0,0,0
740,"others",0,NA,NA,5409.94987468672,56368,19,1,0,0
741,"transport",0,5000,6000,1353.64142538976,54617,41,1,0,0
742,"transport",2,NA,NA,83.0631704410012,38361,15,0,0,0
743,"others",0,NA,NA,679.564134495641,43843,15,0,0,1
744,"transport",3,4000,4600,860.473537604457,69982,25,0,0,0
745,"others",0,NA,NA,1553.94468704512,50504,32,1,0,0
746,"petrol station",0,NA,NA,876.128318584071,60209,10,1,0,0
747,"others",0,NA,NA,429.312714776632,60689,10,0,0,0
748,"petrol station",0,NA,NA,236.387559808612,58191,4,0,0,1
749,"petrol station",0,NA,NA,176.588072122053,53471,8,0,0,0
750,"transport",1,470,550,689.441489361702,61602,13,0,0,1
751,"transport",0,380,440,352.80701754386,57623,14,0,0,0
752,"transport",0,370,450,64.1316998468606,42409,10,0,0,1
753,"petrol station",0,NA,NA,336.761800219539,56094,3,0,0,0
754,"others",0,NA,NA,498.638985005767,51216,5,0,0,0
755,"transport",0,980,1100,569.008130081301,63664,2,0,0,0
756,"transport",0,1300,1500,991.177336276674,51229,5,0,0,0
757,"transport",0,290,330,737.741312741313,49775,4,0,0,0
758,"petrol station",0,NA,NA,81.5429234338747,45483,NA,0,0,0
759,"petrol station",0,NA,NA,169.18771331058,38642,3,1,0,1
760,"petrol station",0,NA,NA,928.738738738739,50143,8,0,0,0
761,"transport",0,50,50,200.673076923077,56094,1,0,0,1
762,"petrol station",0,NA,NA,2736.2100456621,50343,39,0,0,0
763,"transport",0,1700,2000,284.715909090909,51302,13,0,0,1
764,"transport",0,300,250,22.4569967456997,56094,8,0,0,0
765,"petrol station",0,NA,NA,210.474898236092,47639,5,0,0,0
766,"others",0,NA,NA,1907.80388151175,47406,6,0,0,0
767,"transport",6,19800,22400,827.301038062284,NA,133,0,0,0
768,"others",1,NA,NA,748.886894075404,53835,23,0,0,1
769,"petrol station",0,NA,NA,5010.7015130674,49336,12,0,0,1
770,"petrol station",0,NA,NA,4656.14785992218,57891,23,1,0,1
771,"petrol station",0,NA,NA,1625.37142857143,63834,8,0,0,0
772,"petrol station",0,NA,NA,394.307958477509,NA,3,0,0,1
773,"petrol station",0,NA,NA,6381.86003683241,NA,11,0,0,0
774,"petrol station",3,NA,NA,3787.62257169288,60984,47,5,2,1
775,"transport",0,5100,6100,1179.66521106259,70144,9,0,0,1
776,"petrol station",0,NA,NA,327.098976109215,47028,NA,0,0,0
777,"petrol station",0,NA,NA,1991.75965665236,49336,14,0,0,0
778,"others",0,NA,NA,1469.08777969019,54010,20,4,3,1
779,"transport",1,4000,4800,1251.78353658537,9914100,20,0,0,0
780,"transport",2,21600,25100,1006.80224403927,48500,21,1,0,1
781,"transport",0,NA,NA,154.719926538108,38068,3,0,0,1
782,"petrol station",0,NA,NA,86.981981981982,51781,9,0,0,1
783,"petrol station",0,NA,NA,44.7043701799486,44267,3,0,0,1
784,"transport",0,170,200,418.53875476493,NA,7,0,0,0
785,"transport",0,NA,NA,58.7543859649123,41584,NA,0,0,1
786,"transport",0,180700,202600,1543.22893363162,55395,18,0,0,0
787,"others",0,NA,NA,3722.96486718081,60984,14,2,0,1
788,"petrol station",0,NA,NA,581.305637982196,45155,42,1,0,0
789,"transport",0,430,510,415.148514851485,59643,7,0,0,0
790,"transport",1,600,720,285.5672823219,57150,6,0,0,0
791,"transport",3,12400,12300,184.369973190349,56094,69,0,0,0
792,"transport",1,NA,NA,253.528265107212,47359,17,0,0,0
793,"others",0,NA,NA,760.056053811659,67069,4,0,0,1
794,"petrol station",1,NA,NA,104.255033557047,43698,13,0,0,0
795,"others",0,NA,NA,1223.67069486405,62428,37,0,0,0
796,"others",0,NA,NA,121.216216216216,NA,5,0,0,1
797,"others",1,NA,NA,1252.68376068376,62428,21,0,0,0
798,"others",0,NA,NA,466.315007429421,47618,27,1,0,0
799,"others",1,NA,NA,2609.16445623342,81192,32,0,0,1
800,"others",0,NA,NA,450.674740484429,53777,2,0,0,0
801,"transport",1,340,350,22.4569967456997,56094,18,0,0,1
802,"transport",3,11300,12100,106.367144432194,48846,66,1,0,0
803,"transport",1,180700,202600,1643.26797385621,55395,14,0,0,1
804,"others",0,NA,NA,251.826589595376,46570,4,0,0,1
805,"others",0,NA,NA,3362.55689424364,NA,34,1,0,0
806,"petrol station",0,NA,NA,28.5506732813607,52783,4,5,4,1
807,"petrol station",0,NA,NA,1079.48611111111,59489,5,0,0,0
808,"petrol station",0,NA,NA,46.8145161290323,49022,8,0,0,1
809,"others",0,NA,NA,436.301969365427,81810,21,0,0,0
810,"others",0,NA,NA,689.441489361702,61602,21,0,0,0
811,"others",0,NA,NA,1421.25448028674,54617,15,0,0,0
812,"others",0,NA,NA,796.415343915344,60317,2,1,0,0
813,"others",0,NA,NA,325.550699300699,50342,54,3,0,0
815,"transport",0,510,610,124.160206718346,64003,17,0,0,0
816,"others",0,NA,NA,245.457227138643,44883,26,1,0,0
817,"transport",0,1700,2000,225.885167464115,NA,11,0,0,1
818,"others",1,NA,NA,1238.60269360269,48500,120,2,1,1
819,"others",8,NA,NA,1238.60269360269,NA,139,1,1,0
820,"transport",0,640,860,398.2625,62976,8,0,0,1
821,"transport",1,2100,2500,180.631578947368,67129,9,0,0,0
822,"transport",3,12400,12300,184.369973190349,56094,69,0,0,0
823,"transport",2,200,250,182.40251572327,49220,37,0,0,1
824,"others",3,NA,NA,1696.67039106145,54276,45,0,0,1
825,"others",0,NA,NA,855.665796344647,49515,5,1,0,1
826,"transport",0,NA,NA,159.913686806412,39319,14,0,0,0
827,"transport",0,370,310,46.1264181523501,44246,12,0,0,0
828,"others",0,NA,NA,942.428571428571,40982,17,0,0,0
829,"transport",5,16900,20400,522.104499274311,64268,19,0,0,0
830,"transport",0,850,970,1111.34482758621,56451,2,1,1,1
831,"others",0,NA,NA,902.308347529813,56451,160,12,2,1
832,"transport",0,1900,2200,435.108024691358,71858,9,0,0,1
833,"transport",7,13400,15000,486.825396825397,48992,116,1,0,1
834,"transport",0,680,810,300.029282576867,49355,4,0,0,1
835,"transport",1,520,610,1382.4358974359,50449,17,0,0,0
836,"petrol station",0,NA,NA,272.749886928991,52287,6,0,0,0
837,"others",0,NA,NA,736.015557476232,87819,9,0,0,0
838,"transport",3,220,240,441.451247165533,52088,21,2,0,1
839,"petrol station",0,NA,NA,1533.184,53728,11,1,0,1
840,"others",0,NA,NA,325.550699300699,50342,45,0,0,0
841,"others",0,NA,NA,104.561815336463,46148,14,1,1,1
842,"transport",2,6100,7400,842.812160694897,51539,23,0,0,0
843,"transport",6,20000,23800,527.791828793774,57054,25,0,0,0
844,"transport",0,NA,NA,196.880597014925,47727,9,0,0,0
845,"transport",1,990,1200,304.67987804878,42502,6,0,0,0
846,"transport",4,13000,16500,3787.62257169288,60984,47,5,2,0
848,"transport",0,750,930,591.887456037515,53490,22,0,0,1
849,"others",0,NA,NA,1153.39407744875,49148,3,0,0,1
850,"others",0,NA,NA,1478.64265927978,83948,4,1,0,0
851,"petrol station",0,NA,NA,396.160714285714,47938,27,0,0,1
852,"others",0,NA,NA,885.21568627451,97773,8,0,0,1
853,"transport",3,8500,9100,120.405616224649,45055,48,0,0,0
854,"others",0,NA,NA,703.187660668381,49740,6,0,0,1
855,"others",0,NA,NA,50.4510108864697,57922,12,7,3,0
856,"transport",0,2600,3200,2678.18955042527,105595,17,0,0,0
857,"others",8,NA,NA,1149.53846153846,40982,144,2,1,0
858,"others",1,NA,NA,1085.59201141227,48500,121,2,1,1
859,"petrol station",1,NA,NA,3197.44212962963,79982,22,0,0,0
860,"others",2,NA,NA,1843.09288537549,56694,12,0,0,0
861,"petrol station",1,NA,NA,203.848953594177,48797,17,0,0,0
862,"others",0,NA,NA,3571.87588152327,56368,18,0,0,0
863,"others",2,NA,NA,57.4018379281537,56854,10,6,2,1
864,"others",0,NA,NA,140.612472160356,NA,8,0,0,0
865,"transport",4,4500,5100,222.765612327656,49757,39,0,0,0
866,"transport",1,11400,13600,1324.60291734198,64179,25,0,0,0
868,"others",0,NA,NA,80.4365904365904,47393,NA,0,0,1
869,"others",0,NA,NA,436.422018348624,56094,11,0,0,1
870,"transport",3,8500,9100,120.405616224649,45055,48,0,0,0
871,"others",1,NA,NA,902.702237521515,47880,22,5,2,0
872,"transport",6,19800,22400,827.301038062284,45278,133,0,0,1
873,"others",0,NA,NA,22.4569967456997,56094,3,1,0,1
874,"others",0,NA,NA,386.574850299401,62976,7,0,0,0
875,"others",0,NA,NA,125.469571750563,46644,7,1,1,0
876,"transport",0,410,470,262.932011331445,52350,12,0,0,0
877,"petrol station",0,NA,NA,348.030303030303,82591,5,0,0,0
878,"transport",1,2800,3300,779.133034379671,75834,20,0,0,0
879,"transport",3,19500,22700,1348.52398523985,49085,60,1,0,1
880,"transport",1,NA,NA,548.128491620112,58759,33,1,0,1
881,"transport",1,5000,5700,711.297935103245,79125,27,0,0,0
882,"transport",1,2600,2900,240.536363636364,54957,19,0,0,1
883,"transport",3,6100,7000,1183.45921450151,59198,24,2,2,1
884,"transport",1,2300,2700,704.640324214792,NA,9,0,0,1
885,"transport",1,640,730,50.6819984139572,NA,5,0,0,0
886,"transport",2,1900,2000,259.254385964912,150690,42,2,0,1
887,"transport",0,1100,1400,307.536704730832,65841,12,0,0,1
888,"others",0,NA,NA,725.121527777778,44827,31,2,0,1
889,"transport",0,NA,NA,272.329545454545,55341,8,0,0,0
890,"transport",6,20000,23800,527.791828793774,57054,25,0,0,0
891,"others",0,NA,NA,390.092204526404,47938,83,2,0,0
892,"transport",2,940,1000,334.990234375,47295,11,0,0,0
893,"transport",0,2100,2400,927.629427792915,61956,12,0,0,0
894,"others",0,NA,NA,942.417910447761,48697,13,0,0,0
895,"transport",9,18800,18400,116.126984126984,49532,79,3,0,0
896,"transport",0,390,440,958.159937888199,NA,4,0,0,0
897,"transport",1,590,670,198.074324324324,51229,3,0,0,0
898,"others",3,NA,NA,2021.28834355828,51792,21,4,1,0
899,"petrol station",0,NA,NA,149.338028169014,49783,1,0,0,0
900,"others",0,NA,NA,153.208036292936,53188,8,0,0,0
901,"transport",0,3000,3300,185.315789473684,NA,8,0,0,1
902,"transport",1,5100,6000,1349.52198852772,79081,14,0,0,1
903,"petrol station",1,NA,NA,5158.37708830549,56368,19,1,0,0
904,"transport",5,23500,27600,1053.45509893455,62535,34,3,0,0
905,"others",4,NA,NA,1053.45509893455,62535,34,3,0,0
906,"transport",1,650,750,372.286096256685,48356,5,1,0,0
907,"others",0,NA,NA,1475.43718592965,46404,4,0,0,0
908,"others",0,NA,NA,544.412171507607,58287,5,0,0,0
909,"transport",0,680,730,236.674937965261,45635,26,0,0,0
910,"transport",1,2300,2700,341.012345679012,53202,NA,0,0,0
911,"others",1,NA,NA,928.94358974359,56451,33,2,2,0
912,"others",0,NA,NA,158.54525862069,51372,23,0,0,1
913,"others",0,NA,NA,898.033775633293,56746,8,0,0,1
914,"transport",1,13000,16500,3771.81571815718,60984,49,5,2,0
916,"petrol station",0,NA,NA,325.049226441632,67526,2,0,0,0
917,"others",0,NA,NA,464.925373134328,60689,4,0,0,0
918,"transport",9,23600,24100,571.849112426036,55012,150,8,2,1
919,"others",0,NA,NA,1555.51521099117,NA,30,0,0,1
920,"others",0,NA,NA,335.625,NA,8,0,0,1
921,"others",0,NA,NA,273.476138828633,47938,9,1,0,0
922,"petrol station",0,NA,NA,179.114219114219,45210,38,1,0,1
923,"others",0,NA,NA,507.787234042553,48677,NA,0,0,1
924,"transport",1,1300,1500,748.886894075404,53835,24,0,0,0
925,"petrol station",0,NA,NA,103.467261904762,49921,1,0,0,1
926,"transport",1,1300,1500,22.4569967456997,56094,17,0,0,1
927,"others",0,NA,NA,1100.02747252747,47051,16,0,0,1
928,"others",0,NA,NA,892.689987937274,60317,129,2,1,0
929,"transport",0,1600,1700,134.775362318841,54166,36,1,0,0
930,"others",1,NA,NA,704.640324214792,59309,10,0,0,0
931,"others",0,NA,NA,22.4569967456997,NA,3,0,0,1
932,"transport",0,690,810,257.602339181287,51765,13,0,0,1
933,"transport",2,3300,3800,4515.98407281001,6098400,37,7,1,0
934,"transport",2,3300,3800,4515.98407281001,60984,37,7,1,0
935,"transport",3,8500,9100,120.405616224649,45055,48,0,0,1
936,"others",0,NA,NA,4517.4907063197,56368,68,17,5,1
937,"transport",3,710,870,858.597430406852,53659,3,0,0,1
938,"transport",0,710,870,804.56400742115,59333,2,0,0,0
939,"transport",5,32000,35300,1010.98660170524,47051,127,2,2,1
940,"petrol station",0,NA,NA,925.314465408805,NA,49,1,0,0
941,"transport",0,150,160,279.085457271364,60824,6,0,0,0
942,"others",0,NA,NA,390.092204526404,47938,81,2,0,1
943,"transport",2,NA,NA,46.8145161290323,49022,8,0,0,0
944,"others",0,NA,NA,54.7604327666151,47133,NA,0,0,0
945,"transport",1,NA,NA,313.023255813953,44330,8,0,0,0
946,"transport",0,NA,NA,236.603773584906,48236,2,0,0,0
947,"transport",1,1300,1600,269.223602484472,5494600,8,0,0,1
948,"others",2,NA,NA,1696.67039106145,54276,27,0,0,1
949,"transport",3,8500,9100,120.405616224649,45055,48,0,0,1
950,"others",3,NA,NA,908.440677966102,56451,90,4,2,1
951,"transport",6,5900,6200,728.254486133768,44827,35,3,0,0
952,"transport",3,4700,5600,861.693290734824,40793,37,0,0,0
953,"others",0,NA,NA,126.514172053705,50216,4,0,0,1
954,"transport",2,2900,3400,1318.1593714927,54617,6,0,0,1
955,"others",2,NA,NA,169.926393270242,42783,23,0,0,0
956,"transport",0,1900,2100,308.586497890295,51855,12,1,1,0
957,"transport",0,1000,1200,487.943786982249,62395,9,0,0,1
958,"others",0,NA,NA,1560.87224669604,63948,35,7,4,0
959,"petrol station",0,NA,NA,1577.01735357918,54010,7,0,0,0
960,"transport",9,84700,91800,1560.87224669604,63948,314,31,14,0
961,"transport",7,15200,17500,792.250879249707,53886,90,8,2,0
962,"transport",7,15200,17500,792.250879249707,53886,90,8,2,0
963,"transport",1,NA,NA,517.212885154062,51278,17,0,0,0
964,"others",0,NA,NA,134.277372262774,56094,9,0,0,1
965,"transport",2,150,180,313.01749271137,55186,9,0,0,0
966,"transport",1,5400,6300,1069.3583535109,56674,32,4,1,0
967,"transport",3,12400,12300,184.369973190349,56094,69,0,0,0
968,"transport",3,12400,12300,184.369973190349,56094,69,0,0,1
969,"transport",1,2200,2500,64.1340482573727,50853,4,0,0,1
970,"transport",2,820,920,562.82131661442,54925,8,1,0,1
971,"transport",4,14200,16100,730.519645120405,143815,46,0,0,1
972,"others",1,NA,NA,121.332046332046,56094,8,0,0,0
973,"transport",5,23500,27600,1053.45509893455,6253500,34,3,0,0
974,"transport",0,830,990,126.263399693721,53986,8,0,0,1
975,"transport",0,210,250,222.761692650334,52149,2,0,0,0
976,"transport",1,1700,2000,234.663382594417,50185,11,0,0,0
977,"petrol station",0,NA,NA,202.206896551724,56094,4,0,0,0
978,"others",0,NA,NA,729.288840262582,48500,13,0,0,1
979,"transport",0,50,80,398.217433888345,54804,12,0,0,1
980,"transport",3,9800,11200,840.44502617801,50389,32,0,0,1
981,"transport",9,84700,91800,1560.87224669604,63948,314,31,14,0
982,"others",0,NA,NA,794.944444444444,51839,11,0,0,0
983,"transport",3,19900,22800,902.702237521515,47880,74,5,2,1
984,"transport",1,5000,5900,203.848953594177,48797,8,0,0,0
985,"transport",1,710,870,641.734939759036,54933,2,0,0,0
986,"others",0,NA,NA,459.656816015253,72232,3,1,0,0
987,"others",0,NA,NA,1369.46808510638,40982,32,0,0,0
988,"petrol station",0,NA,NA,304.67987804878,42502,6,0,0,0
989,"transport",0,2700,3100,125.435643564356,45768,NA,0,0,1
990,"transport",0,180,210,111.154891304348,NA,3,0,0,0
991,"transport",1,4600,5500,395.068493150685,47529,66,1,0,0
992,"transport",0,420,500,73.1635388739946,56094,5,0,0,0
993,"transport",1,NA,NA,21.6022099447514,36100,7,0,0,1
994,"transport",1,NA,NA,21.6022099447514,36100,7,0,0,0
995,"transport",4,6100,6900,433.915094339623,43770,9,0,0,0
996,"transport",4,6100,6900,433.915094339623,43770,9,0,0,1
997,"petrol station",0,NA,NA,3571.87588152327,51986,12,0,0,1
998,"petrol station",0,NA,NA,3832.68089053803,60984,106,10,8,0
999,"transport",2,13000,16500,3832.68089053803,60984,78,8,5,0
1000,"transport",2,13000,16500,3832.68089053803,60984,78,8,5,0
1001,"transport",4,7700,9500,3787.62257169288,60984,48,5,0,0
1002,"transport",7,15900,16300,156.379569354031,49943,8,0,0,1
1003,"transport",1,NA,NA,34.5280373831776,NA,40,0,0,0
1004,"transport",0,2200,2400,152.442857142857,54064,18,1,1,1
1005,"transport",4,7700,9500,3787.62257169288,60984,48,5,0,0
1006,"transport",5,2700,3200,121.332046332046,56094,15,0,0,0
1007,"transport",0,1400,1500,86.0016556291391,48799,16,0,0,0
1008,"transport",2,10100,11000,652.382978723404,53189,64,0,0,0
1009,"transport",0,470,520,86.0016556291391,NA,10,0,0,1
1010,"transport",1,8500,9100,105.937101572461,54500,9,0,0,1
1011,"transport",0,NA,NA,51.2990052662376,70064,35,9,3,1
1012,"transport",2,8000,9300,1087.00490998363,99141,16,0,0,0
1013,"transport",1,5000,5800,1560.77941176471,131539,25,1,1,0
1014,"transport",4,21700,23600,923.351293103448,143815,60,2,1,1
1015,"transport",4,21700,23600,923.351293103448,143815,60,2,1,0
1016,"transport",4,21700,23600,923.351293103448,143815,60,2,1,1
1017,"transport",2,770,870,231.835205992509,48790,17,1,0,1
1018,"transport",7,47100,52900,1252.92713567839,50467,237,4,2,0
1019,"others",0,NA,NA,927.641073080481,56451,13,0,0,0
1020,"transport",2,730,780,319.340277777778,67450,5,0,0,0
1021,"transport",0,300,320,700.131291028446,NA,13,0,0,0
1022,"others",1,NA,NA,1662.88306451613,54010,74,27,10,1
1023,"transport",0,320,380,248.910761154856,46430,5,0,0,0
1024,"transport",11,23600,26800,1229.00726392252,50449,149,7,1,1
1025,"petrol station",0,NA,NA,179.114219114219,45210,11,1,0,0
1026,"transport",0,4700,5900,1431.7316017316,63559,26,1,0,1
1027,"transport",2,5400,6300,256.574519230769,53214,32,0,0,0
1028,"transport",2,5400,6300,256.574519230769,53214,32,0,0,0
1029,"others",0,NA,NA,256.574519230769,NA,32,0,0,0
1030,"transport",6,20000,23800,527.791828793774,57054,25,0,0,1
1031,"transport",2,6100,7400,842.812160694897,5153900,23,0,0,0
1032,"transport",0,180,200,219.506641366224,48205,7,0,0,0
1033,"transport",3,22300,25400,623.667157584683,64545,105,0,0,0
1034,"transport",1,NA,NA,231.967930029155,51674,NA,0,0,1
1035,"transport",3,22300,25400,623.667157584683,NA,105,0,0,1
1036,"transport",1,1100,1100,1627.133243607,NA,14,0,0,0
1037,"transport",3,14500,16800,408.04780876494,47040,84,1,0,0
1038,"transport",0,760,850,84.054054054054,36669,7,0,0,0
1039,"others",0,NA,NA,254.2,46424,24,0,0,1
1040,"others",0,NA,NA,234.860406091371,53309,NA,0,0,0
1041,"transport",1,NA,NA,347.511811023622,51962,11,0,0,0
1042,"transport",1,2000,2300,307.111111111111,56830,15,0,0,0
1043,"transport",0,NA,NA,94.9676025917927,60020,12,0,0,1
1044,"transport",6,NA,NA,2201.1479944675,50343,NA,0,0,0
